user_id,user_journey
472929,Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Pricing-Log in-Sign up-Coupon
473149,Career tracks-Sign up-Checkout
473220,Homepage-Career track certificate-Homepage-Career track certificate-Career tracks-Courses-Homepage-Career track certificate-Career tracks-Sign up-Log in-Checkout
473226,Homepage-Sign up-Log in
473235,Coupon
473288,Other-Log in-Checkout-Log in
473320,Homepage-Courses-Sign up-Log in-Homepage-Sign up-Log in-Homepage-Log in-Checkout
473362,Homepage-Courses-Pricing-Homepage-Career tracks-Career track certificate-Instructors-Courses-Log in-Sign up-Log in-Career tracks-Log in-Checkout-Homepage-Log in-Homepage-Pricing-Career tracks-Pricing-Checkout-Homepage-Career tracks-Pricing-Checkout-Pricing-Career tracks-Pricing-Career tracks-Resources center-Upcoming courses-Courses-Pricing-Courses-Pricing-Checkout-Courses-Coupon-Checkout
473410,Homepage-Sign up-Log in-Checkout
473521,Homepage-Sign up-Homepage-Pricing-Sign up-Pricing-Sign up-Coupon-Checkout-Sign up
473558,Sign up-Homepage-Log in-Homepage-Log in-Coupon
473590,Courses-Sign up-Checkout
473658,Homepage-Sign up-Log in-Homepage-Log in-Checkout
473724,Other-Sign up-Course certificate-Career track certificate-Sign up-Course certificate-Career track certificate-Career tracks-Sign up-Log in-Homepage-Log in-Checkout
473762,Homepage-Resources center-Other-Resources center-Homepage-Career track certificate-Career tracks-Sign up-Career tracks-Other-Sign up-Log in-Coupon
473792,Homepage-Sign up-Homepage-Courses-Pricing-Courses-Career track certificate-Resources center-Course certificate-Career tracks-Courses-Sign up-Courses-Career tracks-Courses-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Upcoming courses-Courses-Homepage-Career tracks-Homepage-Career tracks-Homepage-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Sign up-Log in-Coupon
473826,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Checkout
473972,Homepage-Career tracks-Sign up-Checkout
473973,Homepage-Sign up-Log in
473999,Courses-Sign up-Checkout
474038,Homepage-Courses-Pricing-Resources center-Career tracks-Upcoming courses-Career tracks-Upcoming courses-Courses-Sign up-Courses-Course certificate-Career tracks-Courses-Sign up-Courses-Sign up-Checkout
474142,Homepage-Career track certificate-Homepage-Course certificate-Career tracks-Homepage-Career track certificate-Pricing-Career track certificate-Course certificate-Career tracks-Career track certificate-Courses-Pricing-Homepage-Sign up-Homepage-Career track certificate-Resources center-Course certificate-Career tracks-Upcoming courses-Career track certificate-Career tracks-Courses-Sign up-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career track certificate-Career tracks-Career track certificate-Pricing-Homepage-Pricing-Career tracks-Sign up-Log in-Sign up-Log in-Other-Coupon
474143,Homepage-Course certificate-Sign up-Course certificate-Pricing-Homepage-Course certificate-Sign up-Homepage-Log in-Checkout
474256,Log in-Sign up-Checkout
474346,Homepage-Career tracks-Sign up-Homepage-Sign up-Checkout
474383,Homepage-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Log in-Sign up-Checkout
474403,Sign up-Checkout
474406,Homepage-Sign up-Other-Log in-Homepage-Resources center-Log in-Other-Pricing-Log in-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Checkout
474415,Homepage-Sign up-Pricing-Log in-Other-Checkout
474515,Coupon
474521,Homepage-Career tracks-Homepage-Career tracks-Sign up-Homepage-Pricing-Sign up-Log in-Checkout
474592,Homepage-Career tracks-Pricing-Checkout
474730,Homepage-Career tracks-Sign up-Homepage-Log in-Checkout
474972,Homepage-Course certificate-Career track certificate-Career tracks-Pricing-Career track certificate-Career tracks-Sign up-Checkout
474983,Homepage-Career track certificate-Career tracks-Courses-Pricing-Courses-Resources center-Other-Pricing-Courses-Homepage-Coupon
475039,Homepage-Career tracks-Sign up-Career tracks-Pricing-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Course certificate-Homepage-Log in-Checkout
475043,Homepage-Sign up-Homepage-Log in-Homepage-Log in-Coupon
475078,Homepage-Pricing-Homepage-Sign up-Checkout
475136,Homepage-Log in-Checkout
475159,Homepage-Career tracks-Sign up-Coupon
475286,Log in-Career track certificate-Sign up-Career track certificate-Log in-Homepage-Log in-Career track certificate-Success stories-Sign up-Checkout
475366,Homepage-Career tracks-Courses-Sign up-Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Homepage-Log in-Checkout
475623,Homepage-Pricing-Courses-Pricing-Courses-Log in-Sign up-Checkout
475698,Homepage-Career tracks-Sign up-Homepage-Log in-Other-Log in-Courses-Homepage-Pricing-Log in-Homepage-Pricing-Log in-Checkout
475701,Homepage-Career tracks-Courses-Career tracks-Career track certificate-Courses-Course certificate-Career track certificate-Career tracks-Pricing-Career tracks-Sign up-Checkout
475747,Pricing-Checkout-Homepage-Sign up-Checkout
475774,Coupon-Pricing-Checkout-Pricing-Checkout-Pricing-Coupon
475782,Homepage-Courses-Coupon
475920,Coupon
475985,Other
475991,Homepage-Sign up-Homepage-Course certificate-Career track certificate-Courses-Sign up-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Course certificate-Career track certificate-Pricing-Checkout-Pricing-Checkout-Homepage-Log in-Courses-Log in-Other-Homepage-Log in-Homepage-Log in-Checkout
476068,Pricing-Sign up-Pricing-Log in-Checkout
476069,Sign up-Homepage-Log in-Homepage-Log in-Other-Courses-Log in-Other-Resources center-Checkout
476093,Coupon
476098,Other-Log in-Checkout
476110,Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout
476129,Coupon
476251,Other
476302,Coupon-Sign up-Homepage-Pricing-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Courses-Career track certificate-Pricing-Checkout-Pricing-Checkout-Pricing-Other-Pricing-Checkout-Homepage-Pricing-Checkout-Pricing-Checkout-Homepage-Log in-Homepage-Resources center-Other-Resources center-Other-Log in-Checkout-Course certificate-Other-Resources center-Courses-Pricing-Checkout
476566,Homepage-Courses-Sign up-Homepage-Career tracks-Sign up-Career tracks-Sign up-Checkout
476580,Homepage-Pricing-Courses-Pricing-Sign up-Checkout
476763,Other-Course certificate-Sign up-Log in-Checkout
476848,Homepage-Courses-Homepage-Courses-Career tracks-Courses-Pricing-Courses-Homepage-Pricing-Sign up-Log in-Resources center-Courses-Resources center-Other-Pricing-Resources center-Log in-Resources center-Pricing-Courses-Log in-Checkout
477022,Coupon
477323,Instructors-Career track certificate-Career tracks-Courses-Career tracks-Homepage-Pricing-Sign up-Pricing-Sign up-Homepage-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Pricing-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Resources center-Upcoming courses-Career tracks-Other-Success stories-Pricing-Career track certificate-Career tracks-Courses-Career tracks-Career track certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Checkout-Homepage-Log in
477463,Homepage-Career tracks-Sign up-Career tracks-Sign up-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Course certificate-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Log in-Checkout
477604,Homepage-Log in-Checkout-Sign up-Checkout
477976,Homepage-Courses-Homepage-Sign up-Checkout
478040,Homepage-Sign up-Coupon-Checkout-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Other-Log in-Checkout-Log in-Checkout-Log in-Checkout-Homepage-Log in-Checkout-Log in
478049,Homepage-Sign up-Homepage-Other-Courses-Career tracks-Success stories-Career tracks-Success stories-Other-Pricing-Sign up-Homepage-Sign up-Checkout-Other-Success stories-Coupon-Log in-Homepage-Log in-Homepage-Log in-Checkout
478081,Homepage-Sign up-Homepage-Sign up-Checkout
478228,Homepage-Log in-Checkout-Homepage-Log in-Checkout
478251,Courses-Sign up-Checkout
478314,Coupon
478421,Coupon
478854,Coupon
478956,Homepage-Sign up-Checkout
479048,Other-Pricing-Success stories-Resources center-Success stories-Log in-Checkout
479087,Other
479115,Other
479150,Courses-Sign up-Log in-Checkout
479193,Courses-Sign up-Checkout
479260,Homepage-Courses-Sign up-Checkout-Homepage-Sign up-Checkout-Sign up-Checkout
479276,Homepage-Instructors-Homepage-Courses-Career tracks-Courses-Career tracks-Sign up-Log in-Coupon
479353,Homepage-Courses-Career tracks-Career track certificate-Course certificate-Pricing-Sign up-Checkout-Homepage-Courses-Sign up-Log in-Checkout-Homepage-Pricing-Checkout-Log in-Sign up-Log in-Checkout-Pricing-Log in-Checkout-Pricing-Log in-Pricing-Log in-Checkout
479372,Checkout
479391,Pricing-Checkout
479498,Coupon
479504,Other-Coupon-Checkout-Coupon
479574,Homepage-Career track certificate-Sign up-Career track certificate-Pricing-Other-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Homepage-Courses-Homepage-Career tracks-Homepage-Log in-Homepage-Log in-Checkout-Log in-Checkout-Homepage-Log in-Checkout
479580,Coupon
479607,Coupon
479981,Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Checkout
479986,Other
480532,Coupon
480615,Other-Log in-Other-Resources center-Other-Checkout
480655,Sign up-Homepage-Log in
480663,Homepage-Career tracks-Pricing-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Homepage-Log in-Checkout-Sign up-Homepage-Log in-Checkout
480685,Homepage-Course certificate-Pricing-Courses-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout
481147,Other
481415,Other
481441,Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Pricing-Log in-Homepage-Log in-Homepage-Log in-Pricing-Log in-Homepage-Log in-Pricing-Log in-Pricing-Log in-Pricing-Log in-Other-Log in-Other
481765,Other
481795,Homepage-Pricing-Sign up-Checkout
481817,Other
481898,Other-Log in-Checkout
481937,Other
482184,Other
482290,Homepage-Pricing-Career track certificate-Sign up-Pricing-Courses-Course certificate-Courses-Career tracks-Courses-Career tracks-Pricing-Coupon
482356,Other
482517,Other
483339,Log in-Sign up-Checkout
483547,Other
483659,Other-Homepage-Log in-Homepage-Log in-Other-Homepage-Log in-Homepage-Sign up-Other-Log in-Coupon
483925,Other-Pricing-Coupon
484742,Other
484804,Other
484842,Homepage-Courses-Sign up-Courses-Log in-Sign up-Other-Coupon-Courses-Sign up-Log in-Checkout
484881,Homepage-Sign up-Homepage-Pricing-Career track certificate-Courses-Homepage-Pricing-Career tracks-Courses-Career tracks-Other-Career track certificate-About us-Upcoming courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Sign up-Homepage-Sign up-Homepage-Pricing-Coupon
485413,Other-Pricing-Sign up-Log in-Other
485840,Homepage-Courses-Homepage-Sign up-Checkout
486037,Other
486142,Other
486414,Courses-Sign up-Checkout
486523,Homepage-Pricing-Homepage-Sign up-Log in-Checkout-Log in
486604,Homepage-Pricing-Homepage-Career tracks-Pricing-Other-Pricing-Sign up-Pricing-Sign up-Coupon
486612,Other
486736,Other-Homepage-Log in-Checkout-Other-Homepage-Log in-Checkout
486754,Other
486891,Other
487499,Other
487565,Other-Homepage-Sign up-Homepage-Resources center-Homepage-Log in-Homepage-Resources center-Homepage-Career tracks-Sign up-Other
487592,Homepage-Courses-Pricing-Homepage-Courses-Sign up-Checkout-Resources center-Other-Resources center-Other-Resources center-Checkout-Log in-Checkout
487692,Other
487732,Coupon
487797,Other
488323,Homepage-Courses-Sign up-Homepage-Pricing-Homepage-Career tracks-Sign up-Other-Checkout
488416,Courses-Sign up-Checkout
488474,Other
488477,Homepage-Sign up-Checkout
488590,Other
489020,Other
489300,Coupon
489305,Coupon
489409,Other
489757,Other
489879,Homepage-Career tracks-Homepage-Career tracks-Sign up-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Checkout-Coupon
490234,Other
490287,Homepage-Pricing-Upcoming courses-Courses-Upcoming courses-Sign up-Checkout
490310,Other-Courses-Pricing-Homepage-Course certificate-Courses-Sign up-Checkout
490353,Other
490581,Career tracks-Sign up-Homepage-Log in-Homepage-Sign up-Homepage-Career tracks-Courses-Sign up-Log in-Checkout-Coupon
490645,Homepage-Pricing-Courses-Career tracks-Homepage-Courses-Homepage-Pricing-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Instructors-Courses-Pricing-Homepage-Pricing-Homepage-Sign up
490646,Coupon
490648,Other
490935,Other
491365,Other-Coupon
491597,Homepage-Sign up-Log in-Checkout
491618,Homepage-Pricing-Courses-Resources center-Career track certificate-Courses-Sign up-Checkout
491840,Homepage-Career tracks-Sign up-Homepage-Pricing-Resources center-Sign up-Checkout
492088,Other
492205,Other
492224,Homepage-Course certificate-Pricing-Career track certificate-Homepage-Sign up-Pricing-Log in-Other-Success stories-Checkout
492312,Coupon
492615,Other
493209,Homepage-Career track certificate-Course certificate-Courses-Career tracks-Sign up-Other-Log in-Checkout
493296,Homepage-Sign up-Checkout
493332,Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout-Coupon-Checkout
493343,Homepage-Sign up-Checkout
493403,Homepage-Pricing-Career track certificate-Course certificate-Courses-Other-Coupon-Checkout-Log in-Checkout
493439,Other
493510,Other
493723,Homepage-Career tracks-Courses-Log in-Sign up-Homepage-Log in-Homepage-Log in-Checkout
493781,Coupon
493914,Pricing-Courses-Career track certificate-Career tracks-Courses-Sign up-Checkout
493923,Homepage-Sign up-Log in-Homepage-Pricing-Homepage-Courses-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
494199,Other
494374,Other
494682,Pricing-Sign up-Coupon
494927,Courses-Sign up-Checkout
495071,Pricing-Course certificate-Sign up-Course certificate-Sign up-Checkout
495307,Homepage-Courses-Sign up-Checkout
495474,Homepage-Career tracks-Pricing-Career tracks-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Log in-Sign up-Homepage-Log in-Checkout
495483,Homepage-Career tracks-Homepage-Courses-Course certificate-Courses-Pricing-Courses-Homepage-Career tracks-Sign up-Log in-Checkout
495629,Other
495825,Coupon-Checkout
496115,Other
496165,Homepage-Career tracks-Instructors-Pricing-Instructors-Courses-Sign up-Checkout
496423,Homepage-Courses-Other-Career track certificate-Course certificate-Upcoming courses-Courses-Homepage-Sign up-Coupon-Log in-Coupon
496453,Coupon
496848,Homepage-Career tracks-Sign up-Checkout-Homepage-Log in-Coupon-Checkout-Coupon-Checkout
497046,Other
497091,Courses-Sign up-Checkout
497190,Other
497224,Homepage-Pricing-Sign up-Homepage-Sign up-Career track certificate-Course certificate-Homepage-Sign up-Pricing-Career track certificate-Career tracks-Homepage-Course certificate-Sign up-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Homepage-Sign up-Career track certificate-Courses-Homepage-Sign up-Pricing-Sign up-Homepage-Courses-Course certificate-Homepage-Log in-Homepage-Log in-Checkout
497322,Homepage-Pricing-Career tracks-Upcoming courses-Courses-Sign up-Checkout
497334,Other
497350,Other-Sign up
497639,Other-Pricing-Checkout
497756,Sign up-Career tracks-Log in-Career tracks-Sign up-Homepage-Course certificate-Sign up-Log in-Checkout
497762,Other
497915,Other
498038,Other
498125,Other
498261,Homepage-Sign up-Checkout-Log in-Checkout
498365,Sign up-Coupon
498498,Other
498940,Homepage-Pricing-Sign up-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Course certificate-Upcoming courses-Career tracks-Pricing-Career track certificate-Other-Success stories-Checkout
499050,Other-Homepage-Log in-Homepage-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Pricing-Log in-Checkout
499238,Homepage-Courses-Career tracks-Courses-Pricing-Career track certificate-Course certificate-Courses-Career tracks-Courses-Upcoming courses-Courses-Coupon
499260,Other-Career track certificate-Career tracks-Sign up-Checkout
499330,Other
499528,Homepage-Career tracks-Sign up-Log in-Coupon
499589,Homepage-Pricing-Sign up-Homepage-Log in-Checkout-Log in-Checkout-Log in-Checkout-Log in-Sign up-Checkout
499672,Coupon
499673,Courses-Pricing-Sign up-Courses-Career tracks-Homepage-Courses-Log in-Homepage-Courses-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Courses-Homepage-Courses-Log in-Courses-Pricing-Checkout-Log in-Checkout-Homepage-Sign up-Homepage-Career tracks-Pricing-Checkout-Homepage-Courses-Career tracks-Courses-Log in-Checkout-Courses-Log in-Coupon-Log in-Coupon-Log in-Coupon-Homepage-Log in-Coupon
499862,Other-Sign up-Homepage-Log in-Checkout
499933,Homepage-Pricing-Checkout-Homepage-Sign up
500168,Homepage-Sign up-Homepage-Sign up-Log in-Homepage-Sign up-Log in-Checkout
500200,Other
500308,Homepage-Career track certificate-Career tracks-Sign up-Log in-Checkout
500312,Courses-Sign up-Checkout
500355,Homepage-Pricing-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Sign up-Homepage-Pricing-Checkout-Other-Pricing-Course certificate-Career track certificate-Sign up-Homepage-Course certificate-Log in-Homepage-Pricing-Checkout-Coupon-Homepage-Course certificate-Sign up-Other-Log in-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Courses-Sign up-Homepage-Log in-Checkout
500378,Coupon-Homepage-Sign up-Homepage-Sign up-Homepage-Courses-Homepage-Pricing-Checkout-Pricing-Career tracks-Sign up-Checkout
500825,Checkout-Homepage-Resources center-Pricing-Courses-Coupon
501344,Homepage-Sign up-Log in-Homepage-Log in-Homepage-Log in-Homepage-Sign up-Checkout
501416,Homepage-Sign up-Homepage-Log in-Coupon-Checkout
501470,Other
501885,Other-Checkout-Other-About us-Success stories-Resources center-Other-Coupon
501988,Homepage-Pricing-Coupon
502006,Homepage-Coupon
502134,Other
502254,Blog-Courses-Sign up-Homepage-Log in-Checkout
502308,Other
502376,Other
502668,Homepage-Resources center-Career track certificate-Career tracks-Career track certificate-Career tracks-Pricing-Career tracks-Pricing-Upcoming courses-Courses-Upcoming courses-Success stories-Resources center-Homepage-Resources center-Homepage-Blog-Pricing-Homepage-Upcoming courses-Courses-Instructors-Courses-Instructors-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Resources center-Other-Courses-Blog-Courses-Career tracks-Courses-Success stories-Other-Sign up-Homepage-Log in-Coupon
502735,Homepage-Pricing-Checkout-Pricing-Checkout
502790,Other-Log in-Coupon
502903,Other-Log in-Coupon
502912,Homepage-Career tracks-Pricing-Career track certificate-Sign up-Career track certificate-Courses-Career tracks-Courses-Upcoming courses-Course certificate-Pricing-Courses-Career tracks-Courses-Pricing-Resources center-Other-Courses-Sign up-Homepage-Course certificate-Resources center-Other-Resources center-Other-Homepage-Log in-Checkout-Other-Homepage-Career tracks-Log in-Courses-Log in-Homepage-Resources center-Other-Resources center-Other-Resources center-Other-Resources center-Courses-Log in-Checkout-Other-Homepage-Log in-Other-Coupon
503051,Homepage-Courses-Career tracks-Homepage-Sign up-Homepage-Career tracks-Homepage-Career tracks-Sign up-Pricing-Checkout-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Homepage-Career tracks-Homepage-Pricing-Homepage-Career tracks-Courses-Career tracks-Courses-Homepage-Log in-Homepage-Log in-Checkout
503167,Other
503546,Other-Pricing-Other-Career track certificate-Course certificate-Resources center-Course certificate-Resources center-Pricing-Checkout-Pricing-Checkout-Pricing-Sign up-Pricing-Checkout-Pricing-Resources center-Pricing-Resources center-Course certificate-Homepage-Career track certificate-Course certificate-Sign up-Checkout
503566,Other
503767,Other
503908,Courses-Sign up-Courses-Other-Courses-Sign up-Courses-Sign up-Log in-Courses-Log in-Checkout
503971,Other
504016,Other
504294,Homepage-Sign up-Homepage-Log in-Checkout
504553,Homepage-Log in-Checkout
504586,Homepage-Courses-Career tracks-Pricing-Other-Pricing-Career track certificate-Homepage-Career tracks-Success stories-Resources center-Other-Courses-Upcoming courses-Course certificate-Career tracks-Sign up-Checkout
504600,Other
504674,Homepage-Career tracks-Pricing-Courses-Homepage-Other-Success stories-Homepage-Career tracks-Sign up-Career tracks-Pricing-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Homepage-Sign up-Homepage-Pricing-Checkout-Homepage-Pricing-Sign up-Pricing-Other-Pricing-Sign up-Pricing-Homepage-Pricing-Homepage-Pricing-Homepage-Career tracks-Sign up-Log in-Coupon
504676,Other
504774,Homepage-Sign up-Homepage-Pricing-Homepage-Pricing-Checkout-Pricing-Sign up-Homepage-Log in-Pricing-Log in-Checkout
504782,Homepage-Career tracks-Courses-Other-Coupon
504791,Other
504888,Other
505304,Coupon
505452,Coupon
505460,Other-Pricing-Sign up-Checkout
505724,Homepage-Career tracks-Sign up-Log in-Homepage-Course certificate-Sign up-Course certificate-Pricing-Resources center-Other-Resources center-Other-Resources center-Success stories-Log in-Checkout
505730,Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Log in-Other-Resources center-Other-Resources center-Homepage-Sign up-Log in-Other-Log in-Coupon
505829,Homepage-Pricing-Homepage-Pricing-Checkout-Homepage-Pricing-Checkout-Homepage-Log in-Homepage-Log in-Checkout
505995,Coupon-Checkout-Homepage-Sign up-Log in-Checkout
505998,Courses-Pricing-Checkout
506093,Courses-Sign up-Homepage-Sign up-Checkout
506161,Homepage-Sign up-Log in-Homepage-Courses-Career tracks-Courses-Career tracks-Coupon-Homepage-Log in-Homepage-Log in-Checkout
506207,Coupon
506260,Other-Courses-Sign up-Checkout
506325,Other
506360,Homepage-Courses-Resources center-Homepage-Career tracks-Pricing-Homepage-Sign up-Coupon-Homepage-Pricing-Other-Pricing-Career tracks-Sign up-Log in-Checkout-Coupon-Checkout-Other-About us-Checkout
506506,Other-Sign up-Coupon
506888,Coupon
506959,Homepage-Sign up-Checkout
506966,Other
506968,Coupon
506991,Other-Homepage-Pricing-Sign up-Checkout
506994,Log in-Checkout
507008,Other-Log in-Other-Log in-Other-Log in-Other-Log in-Checkout-Log in-Homepage-Sign up-Coupon
507103,Homepage-Sign up-Homepage-Pricing-Career track certificate-Sign up-Log in-Sign up-Checkout
507135,Other
507142,Homepage-Pricing-Other-Sign up-Other-Courses-Success stories-Resources center-Other-Log in-Checkout-Other-Log in-Checkout
507144,Homepage-Sign up-Homepage-Career tracks-Career track certificate-Resources center-Success stories-Checkout-Success stories-Career tracks-Courses-Homepage-Log in-Coupon-Log in-Coupon
507205,Homepage-Sign up-Log in-Other-Coupon-Homepage-Log in-Coupon
507213,Homepage-Career tracks-Sign up-Career tracks-Sign up-Other-Pricing-Sign up-Pricing-Courses-Career tracks-Coupon-Career tracks-Log in
507236,Other-Coupon
507241,Other-Coupon-Homepage-Coupon
507254,Homepage-Courses-Career tracks-Sign up-Coupon
507294,Other-Career tracks-Other-Sign up-Other-Career tracks-Sign up-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Homepage-Career tracks-Sign up-Other-Log in-Career track certificate-Career tracks-Log in-Other-Log in-Checkout
507302,Homepage-Pricing-Sign up-Coupon
507315,Other-Coupon-Other-Coupon-Log in-Checkout
507387,Other-Coupon
507395,Homepage-Sign up-Homepage-Pricing-Homepage-Sign up-Homepage-Career tracks-Courses-Career tracks-Courses-Career tracks-Pricing-Career tracks-Other-Homepage-Pricing-Checkout-Pricing-Courses-Homepage-Coupon-Checkout-Homepage-Log in-Checkout-Homepage-Career track certificate-Career tracks-Homepage-Log in-Homepage-Log in-Checkout
507402,Homepage-Course certificate-Career track certificate-Courses-Pricing-Career track certificate-Courses-Success stories-Career tracks-Sign up-Checkout
507411,Homepage-Pricing-Checkout-Pricing-Career track certificate-Success stories-About us-Homepage-Coupon
507416,Coupon-Other-Checkout
507423,Other
507454,Other-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Homepage-Log in-Other-Log in-Homepage-Pricing-Homepage-Log in-Checkout
507553,Career track certificate-Sign up-Career track certificate-Sign up-Checkout
507580,Homepage-Career tracks-Pricing-Sign up-Homepage-Sign up-Log in-Sign up-Log in-Homepage-Sign up-Homepage-Log in-Homepage-Log in-Courses-Log in-Homepage-Log in-Checkout
507605,Other-Coupon
507618,Homepage-Pricing-Resources center-Courses-Log in-Sign up-Checkout
507622,Homepage-Courses-Pricing-Sign up-Log in-Homepage-Career tracks-Career track certificate-Courses-Log in-Checkout-Pricing-Checkout-Pricing-Checkout-Homepage-Courses-Homepage-Career tracks-Courses-Checkout
507623,Homepage-Courses-Course certificate-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Career track certificate-Career tracks-Sign up-Checkout-Coupon
507646,Other-Coupon
507648,Homepage-Pricing-Sign up-Homepage-Pricing-Homepage-Pricing-Homepage-Log in-Sign up-Log in-Checkout-Other-Coupon-Sign up-Homepage-Other-Homepage-Sign up-Log in-Sign up-Homepage-Sign up-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout-Homepage-Log in-Checkout
507721,Other
507729,Career tracks-Sign up-Log in-Checkout-Coupon-Checkout
507730,Other-Coupon
507741,Other-Coupon
507781,Homepage-Career tracks-Courses-Sign up-Homepage-Career tracks-Courses-Homepage-Log in-Homepage-Course certificate-Courses-Career tracks-Log in-Sign up-Log in-Other-Resources center-Log in-Checkout
507801,Resources center-Other-Resources center-Homepage-Career tracks-Resources center-Other-Resources center-Other-Courses-Coupon-Sign up-Checkout
507806,Other
507822,Other
507828,Homepage-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Career tracks-Courses-Coupon-Checkout-Coupon-Checkout
507874,Other-Coupon-Log in-Coupon
507910,Homepage-Log in-Checkout-Coupon-Log in-Checkout-Coupon
507925,Homepage-Courses-Checkout-Log in-Checkout
507951,Other
508005,Homepage-Course certificate-Career track certificate-Sign up-Courses-Career tracks-Courses-Pricing-Courses-Career tracks-Courses-Career tracks-Courses-Sign up-Homepage-Log in-Checkout
508008,Homepage-Other-Course certificate-Career track certificate-Coupon
508014,Homepage-Resources center-Career tracks-Courses-Log in-Sign up-Checkout
508024,Homepage-Pricing-Checkout-Pricing-Sign up-Log in-Homepage-Log in-Sign up-Log in
508066,Other-Coupon-Checkout-Coupon
508080,Homepage-Career tracks-Other-Career tracks-Instructors-Courses-Sign up-Homepage-Courses-Sign up-Checkout-Sign up-Log in-Checkout
508084,Homepage-Log in-Other
508094,Other
508102,Homepage-Career tracks-Sign up-Homepage-Resources center-Courses-Sign up-Courses-Career tracks-Sign up-Homepage-Log in-Homepage-Log in-Homepage-Log in-Checkout
508114,Homepage-Sign up-Checkout
508131,Other-Sign up-Log in-Checkout
508174,Homepage-Career tracks-Pricing-Checkout
508175,Coupon
